4301802728 405 0 7
4301802741 27637 2 105
4301802754 29477 0 97
4301802767 10291 0 28
4301802780 0 0 0
4301802793 0 0 0
4301802806 0 0 0
4301802819 0 0 0
4301802832 0 0 0
4301802845 0 0 0
4301802858 0 0 0
4301802871 0 0 0
4301802884 0 0 0
4301802897 0 0 0
4301802910 0 0 0
4301802923 0 0 0
4301802936 0 0 0
4301802949 0 0 0
4301802962 0 0 0
4301802975 0 0 0
4301802988 0 0 0
4301803001 0 0 0
4301803014 16563 0 58
4301803027 31508 0 97
4301803040 3897 0 7
4301803053 0 0 0
4301803066 0 0 0
4301803079 0 0 0
4301803092 0 0 0
4301803105 0 0 0
4301803118 0 0 0
4301803131 0 0 0
4301803144 0 0 0
4301803157 0 0 0
4301803170 0 0 0
4301803183 0 0 0
4301803196 0 0 0
4301803209 0 0 0
4301803222 0 0 0
4301803235 0 0 0
4301803248 0 0 0
4301803261 0 0 0
4301803274 6047 0 23
4301803287 26880 0 82
4301803300 9402 0 22
4301803313 0 0 0
4301803326 0 0 0
4301803339 0 0 0
4301803352 0 0 0
4301803365 0 0 0
4301803378 0 0 0
4301803391 0 0 0
4301803404 0 0 0
4301803417 0 0 0
4301803430 0 0 0
4301803443 0 0 0
4301803456 0 0 0
4301803469 0 0 0
4301803482 0 0 0
4301803495 0 0 0
4301803508 0 0 0
4301803521 0 0 0
4301803534 5055 0 15
4301803547 22853 0 66
4301803560 7477 0 14
4301803573 0 0 0
4301803586 0 0 0
4301803599 0 0 0
4301803612 0 0 0
4301803625 0 0 0
4301803638 0 0 0
4301803651 0 0 0
4301803664 0 0 0
4301803677 0 0 0
4301803690 0 0 0
4301803703 0 0 0
4301803716 0 0 0
4301803729 0 0 0
4301803742 0 0 0
4301803755 0 0 0
4301803768 0 0 0
4301803781 4100 0 15
4301803794 0 0 0
4301803807 10957 0 42
4301803820 11877 145 14
4301803833 1877 91 14
4301803846 0 0 0
4301803859 0 0 0
4301803872 0 0 0
4301803885 0 0 0
4301803898 0 0 0
4301803911 0 0 0
4301803924 0 0 0
4301803937 0 0 0
4301803950 0 0 0
4301803963 0 0 0
4301803976 0 0 0
4301803989 0 0 0
4301804002 0 0 0
4301804015 0 0 0
4301804028 286 44 0
4301804041 2620 222 23
4301804054 788 24 0
4301804067 973 97 7
4301804080 2820 354 36
4301804093 4002 477 28
4301804106 4026 644 22
4301804119 1205 295 14
4301804132 3783 805 14
4301804145 1674 364 7
4301804159 1274 246 0
4301804172 2064 326 15
4301804185 0 0 0
4301804198 0 0 0
4301804211 0 0 0
4301804224 0 0 0
4301804237 0 0 0
4301804250 890 309 0
4301804263 16 3 0
4301804276 29 11 0
4301804289 792 159 7
4301804302 464 234 7
4301804315 628 222 15
4301804328 168 82 7
